Name,DateOfSearch,Checkin,Checkout,NumOfWeekendDays,Nights,District,Score,Rating,Review,Includes,Refundable,Price
The Maritime Hotel,2023/3/3,2023/3/23,2023/3/24,0,1,New York,9.4,Exceptional,"(1,003 reviews)",Breakfast included,Fully refundable,$404 total
Concorde Hotel New York,2023/3/3,2023/3/23,2023/3/24,0,1,New York,9.0,Wonderful,(973 reviews),,0,$358 total
Ameritania Hotel at Times Square,2023/3/3,2023/3/23,2023/3/24,0,1,Theater District,8.4,Very Good,"(1,125 reviews)",,0,$369 total
Freehand New York,2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.2,Very Good,"(1,003 reviews)",,0,$322 total
Hilton Garden Inn New York/Manhattan-Midtown East,2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.2,Very Good,"(1,001 reviews)",,0,$312 total
Pestana Park Avenue,2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.8,Excellent,(321 reviews),,Fully refundable,$343 total
Conrad New York Midtown,2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.4,Very Good,(999 reviews),,0,$536 total
Trump International Hotel & Tower New York,2023/3/3,2023/3/23,2023/3/24,0,1,New York,9.2,Wonderful,"(1,000 reviews)",Pool,0,$782 total
Hilton Garden Inn New York/Central Park South-Midtown West,2023/3/3,2023/3/23,2023/3/24,0,1,Theater District,7.4,Good,"(1,041 reviews)",,0,$343 total
Latisha house,2023/3/3,2023/3/23,2023/3/24,0,1,Brooklyn,,,,,0,$118 total
Moxy Brooklyn Willamsburg,2023/3/3,2023/3/23,2023/3/24,0,1,Williamsburg,,,,,0,$286 total
The St. Regis New York,2023/3/3,2023/3/23,2023/3/24,0,1,New York,9.2,Wonderful,(148 reviews),,0,"$1,081 total"
"The Bernic Hotel New York City, Tapestry Collection by Hilton",2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.8,Excellent,"(1,000 reviews)",,0,$312 total
"InterContinental New York Barclay, an IHG Hotel",2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.6,Excellent,"(1,002 reviews)",,Fully refundable,$394 total
The Frederick Hotel,2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.6,Excellent,"(1,000 reviews)",Breakfast included,Fully refundable,$293 total
Courtyard New York Manhattan/ Midtown East,2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.6,Excellent,"(1,255 reviews)",,0,$413 total
"Club Quarters Hotel, Grand Central",2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.2,Very Good,"(1,140 reviews)",,0,$323 total
"Club Quarters Hotel, World Trade Center",2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.6,Excellent,"(1,093 reviews)",,0,$300 total
The James New York - NoMad,2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.4,Very Good,"(1,000 reviews)",,Fully refundable,$375 total
Hilton Garden Inn New York/West 35th Street,2023/3/3,2023/3/23,2023/3/24,0,1,New York,9.0,Wonderful,"(1,002 reviews)",,Fully refundable,$366 total
Mondrian Park Avenue,2023/3/3,2023/3/23,2023/3/24,0,1,New York,7.4,Good,"(1,003 reviews)",,Fully refundable,$348 total
Four Points By Sheraton New York Downtown,2023/3/3,2023/3/23,2023/3/24,0,1,New York,7.4,Good,"(1,002 reviews)",,0,$281 total
Arlo SoHo,2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.2,Very Good,"(1,309 reviews)",,0,$363 total
Loews Regency New York Hotel,2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.8,Excellent,(999 reviews),,Fully refundable,$578 total
Four Points by Sheraton Flushing,2023/3/3,2023/3/23,2023/3/24,0,1,Queens,8.6,Excellent,(536 reviews),Pool,0,$203 total
The Marlton Hotel,2023/3/3,2023/3/23,2023/3/24,0,1,Greenwich Village,9.0,Wonderful,"(1,001 reviews)",Breakfast included,Fully refundable,$427 total
INNSiDE by Meliá New York Nomad,2023/3/3,2023/3/23,2023/3/24,0,1,Chelsea,8.8,Excellent,"(1,332 reviews)",,0,$384 total
"Aloft Manhattan Downtown - Financial District, a Marriott Hotel",2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.0,Very Good,(999 reviews),,0,$272 total
The Lombardy Hotel,2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.8,Excellent,"(1,000 reviews)",,Fully refundable,$394 total
The New York EDITION,2023/3/3,2023/3/23,2023/3/24,0,1,New York,9.0,Wonderful,(372 reviews),,0,$705 total
The Hoxton Williamsburg,2023/3/3,2023/3/23,2023/3/24,0,1,Williamsburg,9.0,Wonderful,"(1,000 reviews)",,Fully refundable,$427 total
The Fifty Sonesta Select New York,2023/3/3,2023/3/23,2023/3/24,0,1,New York,8.2,Very Good,"(1,004 reviews)",,0,$342 total
Sky Hotel Flushing/LaGuardia Airport,2023/3/3,2023/3/23,2023/3/24,0,1,Flushing,,,,,0,$112 total
